,DataFrame,,From Online Query on Uniprot,Entry,Entry name,Status,Protein names,Gene names,Organism,Length
7547,BIN1,,BNC2,S4R3X5,S4R3X5_HUMAN,unreviewed,Zinc finger protein basonuclin-2,BNC2,Homo sapiens (Human),43
7548,BIN1,,CDKN2A,A7LNE7,A7LNE7_HUMAN,unreviewed,Cyclin-dependent kinase inhibitor 2A (Fragment),CDKN2A,Homo sapiens (Human),102
7549,BIN1,,CDKN2A,D1LYX3,D1LYX3_HUMAN,unreviewed,Truncated tumor suppressor protein P16,CDKN2A,Homo sapiens (Human),142
7550,BIN1,,CDKN2A,J3QRG6,J3QRG6_HUMAN,unreviewed,Cyclin-dependent kinase inhibitor 2A,CDKN2A,Homo sapiens (Human),138
7551,BIN1,,CDKN2A,K7ENC6,K7ENC6_HUMAN,unreviewed,Cyclin-dependent kinase inhibitor 2A,CDKN2A,Homo sapiens (Human),121
7552,BIN1,,CDKN2A,K7ES20,K7ES20_HUMAN,unreviewed,Cyclin-dependent kinase inhibitor 2A,CDKN2A,Homo sapiens (Human),104
7553,BIN1,,CDKN2A,K7PML8,K7PML8_HUMAN,unreviewed,Cyclin-dependent kinase inhibitor 2A,CDKN2A,Homo sapiens (Human),156
7554,BIN1,,CDKN2A,L8E941,L8E941_HUMAN,unreviewed,Alternative protein CDKN2A,CDKN2A,Homo sapiens (Human),108
7555,BIN1,,CDKN2A,P42771,CDN2A_HUMAN,reviewed,Cyclin-dependent kinase inhibitor 2A (Cyclin-dependent kinase 4 inhibitor A) (CDK4I) (Multiple tumor suppressor 1) (MTS-1) (p16-INK4a) (p16-INK4) (p16INK4A),CDKN2A CDKN2 MTS1,Homo sapiens (Human),156
7556,BIN1,,CDKN2A,Q208B5,Q208B5_HUMAN,unreviewed,p16 (Fragment),CDKN2A,Homo sapiens (Human),67
7557,BIN1,,CDKN2A,Q2MJK0,Q2MJK0_HUMAN,unreviewed,p16 protein (Fragment),CDKN2A,Homo sapiens (Human),48
7558,BIN1,,CDKN2A,Q5ZEY9,Q5ZEY9_HUMAN,unreviewed,Cyclin-dependent kinase inhibitor 2A (Fragment),CDKN2A,Homo sapiens (Human),60
7559,BIN1,,CDKN2A,Q8N726,ARF_HUMAN,reviewed,Tumor suppressor ARF (Alternative reading frame) (ARF) (Cyclin-dependent kinase inhibitor 2A) (p14ARF),CDKN2A CDKN2 MLM,Homo sapiens (Human),132
7560,BIN1,,CDKN2A,Q9UPB7,Q9UPB7_HUMAN,unreviewed,Cyclin-dependent kinase inhibitor 2A (Fragment),CDKN2A,Homo sapiens (Human),36
7561,BIN1,,TEK,B5A953,B5A953_HUMAN,unreviewed,Soluble TIE2 variant 1,TEK,Homo sapiens (Human),367
7562,BIN1,,TEK,B5A954,B5A954_HUMAN,unreviewed,Angiopoietin-1 receptor (Soluble TIE2 variant 2),TEK,Homo sapiens (Human),468
7563,BIN1,,TEK,D9MND0,D9MND0_HUMAN,unreviewed,Mutant TEK tyrosine kinase (Fragment),TEK,Homo sapiens (Human),63
7564,BIN1,,TEK,D9MND2,D9MND2_HUMAN,unreviewed,Mutant TEK tyrosine kinase (Fragment),TEK,Homo sapiens (Human),63
7565,BIN1,,TEK,E5RIV9,E5RIV9_HUMAN,unreviewed,Angiopoietin-1 receptor (Fragment),TEK,Homo sapiens (Human),468
7566,PROC,,TEK,Q02763,TIE2_HUMAN,reviewed,Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tunica interna endothelial cell kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TEK) (Tyrosine-protein kinase receptor TIE-2) (hTIE2) (p140 TEK) (CD antigen CD202b),TEK TIE2 VMCM VMCM1,Homo sapiens (Human),1124
7567,PROC,,TOPORS,Q9NS56,TOPRS_HUMAN,reviewed,E3 ubiquitin-protein ligase Topors (EC 2.3.2.27) (RING-type E3 ubiquitin transferase Topors) (SUMO1-protein E3 ligase Topors) (Topoisomerase I-binding RING finger protein) (Topoisomerase I-binding arginine/serine-rich protein) (Tumor suppressor p53-binding protein 3) (p53-binding protein 3) (p53BP3),TOPORS LUN TP53BPL,Homo sapiens (Human),1045
7568,PROC,,APTX,A0A0A0MRW7,A0A0A0MRW7_HUMAN,unreviewed,Aprataxin,APTX,Homo sapiens (Human),336
7569,PROC,,APTX,C9J8U3,C9J8U3_HUMAN,unreviewed,Aprataxin (Fragment),APTX,Homo sapiens (Human),155
7570,PROC,,APTX,C9JZ40,C9JZ40_HUMAN,unreviewed,Aprataxin (Fragment),APTX,Homo sapiens (Human),216
7571,PROC,,APTX,E7EUY4,E7EUY4_HUMAN,unreviewed,Aprataxin,APTX,Homo sapiens (Human),63
7572,PROC,,APTX,E7EVB7,E7EVB7_HUMAN,unreviewed,Aprataxin,APTX,Homo sapiens (Human),99
7573,PROC,,APTX,F5HRF8,F5HRF8_HUMAN,unreviewed,Aprataxin (Fragment),APTX,Homo sapiens (Human),288
7574,PROC,,APTX,F8W6G5,F8W6G5_HUMAN,unreviewed,Aprataxin (Fragment),APTX,Homo sapiens (Human),198
7575,PROC,,APTX,F8WBD6,F8WBD6_HUMAN,unreviewed,Aprataxin,APTX,Homo sapiens (Human),52
7576,PROC,,APTX,F8WBM3,F8WBM3_HUMAN,unreviewed,Aprataxin (Fragment),APTX,Homo sapiens (Human),74
7577,PROC,,APTX,Q6JV79,Q6JV79_HUMAN,unreviewed,Aprataxin (Aprataxin variant LP3) (Aprataxin variant LP3E5),APTX,Homo sapiens (Human),85
7578,LIMS2,,APTX,Q7Z2E3,APTX_HUMAN,reviewed,Aprataxin (EC 3.1.11.7) (EC 3.1.12.2) (Forkhead-associated domain histidine triad-like protein) (FHA-HIT),APTX AXA1,Homo sapiens (Human),356
7579,LIMS2,,B4GALT1,P15291,B4GT1_HUMAN,reviewed,"Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase) (EC 2.4.1.38) (Lactose synthase A protein) (EC 2.4.1.22) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1]",B4GALT1 GGTB2,Homo sapiens (Human),398
7580,LIMS2,,B4GALT1,Q86XA6,Q86XA6_HUMAN,unreviewed,"B4GALT1 protein (Beta-1,4-galactosyltransferase 1)",B4GALT1,Homo sapiens (Human),225
7581,LIMS2,,B4GALT1,W6MEN3,W6MEN3_HUMAN,unreviewed,"Beta-1,4-galactosyltransferase 1",B4GALT1,Homo sapiens (Human),357
7582,HS6ST1,,B4GALT1,W6MEN4,W6MEN4_HUMAN,unreviewed,"Beta-1,4-galactosyltransferase 1",B4GALT1,Homo sapiens (Human),219
7583,CFC1,,DNAI1,A0A087WWV9,A0A087WWV9_HUMAN,unreviewed,"Dynein intermediate chain 1, axonemal",DNAI1,Homo sapiens (Human),703
7584,RAB3GAP1,,DNAI1,A0A140VJI0,A0A140VJI0_HUMAN,unreviewed,"Dynein, axonemal, intermediate polypeptide 1 (Testis tissue sperm-binding protein Li 87P)",DNAI1 hCG_1811257,Homo sapiens (Human),699
7585,RAB3GAP1,,DNAI1,H0Y6V0,H0Y6V0_HUMAN,unreviewed,"Dynein intermediate chain 1, axonemal (Fragment)",DNAI1,Homo sapiens (Human),142
7586,RAB3GAP1,,DNAI1,H0YDT9,H0YDT9_HUMAN,unreviewed,"Dynein intermediate chain 1, axonemal (Fragment)",DNAI1,Homo sapiens (Human),175
7587,RAB3GAP1,,DNAI1,Q5T8G8,Q5T8G8_HUMAN,unreviewed,"Dynein intermediate chain 1, axonemal (Fragment)",DNAI1,Homo sapiens (Human),289
7588,RAB3GAP1,,DNAI1,Q9UI46,DNAI1_HUMAN,reviewed,"Dynein intermediate chain 1, axonemal (Axonemal dynein intermediate chain 1)",DNAI1,Homo sapiens (Human),699
7589,RAB3GAP1,,GALT,A0A0S2Z3Y7,A0A0S2Z3Y7_HUMAN,unreviewed,Galactose-1-phosphate uridylyltransferase (EC 2.7.7.12) (Fragment),GALT,Homo sapiens (Human),379
7590,RAB3GAP1,,GALT,A0A0S2Z4I0,A0A0S2Z4I0_HUMAN,unreviewed,Galactose-1-phosphate uridylyltransferase isoform 2,GALT,Homo sapiens (Human),193
7591,RAB3GAP1,,GALT,C1P5Z6,C1P5Z6_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),37
7592,RAB3GAP1,,GALT,C8CHJ3,C8CHJ3_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (EC 2.7.7.12) (Fragment),GALT,Homo sapiens (Human),51
7593,RAB3GAP1,,GALT,C8CHJ4,C8CHJ4_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (EC 2.7.7.12) (Fragment),GALT,Homo sapiens (Human),43
7594,RAB3GAP1,,GALT,D0EM86,D0EM86_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (EC 2.7.1.12) (Fragment),GALT,Homo sapiens (Human),41
7595,RAB3GAP1,,GALT,D0EM87,D0EM87_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (EC 2.7.1.12) (Fragment),GALT,Homo sapiens (Human),27
7596,RAB3GAP1,,GALT,D1MBF5,D1MBF5_HUMAN,unreviewed,Galactose-1-phosphate uridyltransferase (EC 2.7.7.12) (Fragment),GALT,Homo sapiens (Human),25
7597,RAB3GAP1,,GALT,D1MBF6,D1MBF6_HUMAN,unreviewed,Galactose-1-phosphate uridyltransferase (EC 2.7.7.12) (Fragment),GALT,Homo sapiens (Human),25
7598,RAB3GAP1,,GALT,E5LCI1,E5LCI1_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (EC 2.7.1.12) (Fragment),GALT,Homo sapiens (Human),19
7599,RAB3GAP1,,GALT,F2Z2X9,F2Z2X9_HUMAN,unreviewed,Galactose-1-phosphate uridylyltransferase,GALT,Homo sapiens (Human),120
7600,RAB3GAP1,,GALT,F6KV90,F6KV90_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (EC 2.7.1.12) (Fragment),GALT,Homo sapiens (Human),25
7601,CXCR4,,GALT,G3V223,G3V223_HUMAN,unreviewed,Galactose-1-phosphate uridylyltransferase,GALT,Homo sapiens (Human),90
7602,CXCR4,,GALT,G3V3U5,G3V3U5_HUMAN,unreviewed,Galactose-1-phosphate uridylyltransferase,GALT,Homo sapiens (Human),84
7603,KYNU,,GALT,H0YJL3,H0YJL3_HUMAN,unreviewed,Galactose-1-phosphate uridylyltransferase (Fragment),GALT,Homo sapiens (Human),59
7604,KYNU,,GALT,P07902,GALT_HUMAN,reviewed,Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase),GALT,Homo sapiens (Human),379
7605,ZEB2,,GALT,P78433,P78433_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (EC 2.7.7.12) (Fragment),GALT,Homo sapiens (Human),51
7606,ZEB2,,GALT,Q14354,Q14354_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),43
7607,ZEB2,,GALT,Q14362,Q14362_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),43
7608,ZEB2,,GALT,Q14366,Q14366_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),41
7609,ZEB2,,GALT,Q14367,Q14367_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),41
7610,ZEB2,,GALT,Q14368,Q14368_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),41
7611,ZEB2,,GALT,Q14379,Q14379_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),84
7612,ZEB2,,GALT,Q14388,Q14388_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),63
7613,ZEB2,,GALT,Q16554,Q16554_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),37
7614,ZEB2,,GALT,Q7KZ63,Q7KZ63_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),13
7615,ZEB2,,GALT,Q9UMJ9,Q9UMJ9_HUMAN,unreviewed,Galactose-1-phosphate uridyl transferase (Fragment),GALT,Homo sapiens (Human),16
7616,ZEB2,,VCP,C9IZA5,C9IZA5_HUMAN,unreviewed,Transitional endoplasmic reticulum ATPase (Fragment),VCP,Homo sapiens (Human),160
7617,ZEB2,,VCP,C9JUP7,C9JUP7_HUMAN,unreviewed,Transitional endoplasmic reticulum ATPase (Fragment),VCP,Homo sapiens (Human),115
7618,ZEB2,,VCP,P55072,TERA_HUMAN,reviewed,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP),VCP,Homo sapiens (Human),806
7619,ZEB2,,VCP,Q0IIN5,Q0IIN5_HUMAN,unreviewed,VCP protein,VCP,Homo sapiens (Human),475
7620,ZEB2,,VCP,Q96IF9,Q96IF9_HUMAN,unreviewed,VCP protein (Fragment),VCP,Homo sapiens (Human),644
7621,ZEB2,,VCP,Q9HAP0,Q9HAP0_HUMAN,unreviewed,Valosin-containing protein (Fragment),VCP,Homo sapiens (Human),305
7622,ZEB2,,VCP,Q9HAP1,Q9HAP1_HUMAN,unreviewed,Valosin-containing protein (Fragment),VCP,Homo sapiens (Human),307
7623,ZEB2,,FANCG,A0A0K2GN97,A0A0K2GN97_HUMAN,unreviewed,Truncated Fanconi anemia group G protein,FANCG,Homo sapiens (Human),99
7624,ZEB2,,FANCG,A0A0S2Z3R2,A0A0S2Z3R2_HUMAN,unreviewed,Fanconi anemia complementation group G isoform 2 (Fragment),FANCG,Homo sapiens (Human),616
7625,ZEB2,,FANCG,A0A0S2Z3S1,A0A0S2Z3S1_HUMAN,unreviewed,Fanconi anemia complementation group G isoform 5,FANCG,Homo sapiens (Human),409
7626,ZEB2,,FANCG,A0A0S2Z3W0,A0A0S2Z3W0_HUMAN,unreviewed,Fanconi anemia complementation group G isoform 6,FANCG,Homo sapiens (Human),48
7627,ZEB2,,FANCG,A0A0S2Z4A7,A0A0S2Z4A7_HUMAN,unreviewed,Fanconi anemia complementation group G isoform 3,FANCG,Homo sapiens (Human),551
7628,ZEB2,,FANCG,C9JSE3,C9JSE3_HUMAN,unreviewed,Fanconi anemia group G protein (Fragment),FANCG,Homo sapiens (Human),215
7629,ZEB2,,FANCG,F8WC08,F8WC08_HUMAN,unreviewed,Fanconi anemia group G protein,FANCG,Homo sapiens (Human),106
7630,ZEB2,,FANCG,O15287,FANCG_HUMAN,reviewed,Fanconi anemia group G protein (Protein FACG) (DNA repair protein XRCC9),FANCG XRCC9,Homo sapiens (Human),622
7631,ZEB2,,FANCG,Q53XM5,Q53XM5_HUMAN,unreviewed,"Fanconi anemia complementation group G isoform 1 (Fanconi anemia, complementation group G) (Fanconi anemia, complementation group G, isoform CRA_a) (cDNA, FLJ93448, Homo sapiens Fanconi anemia, complementation group G (FANCG), mRNA)",FANCG hCG_20469,Homo sapiens (Human),622
7632,ZEB2,,PIGO,Q8TEQ8,PIGO_HUMAN,reviewed,GPI ethanolamine phosphate transferase 3 (EC 2.-.-.-) (Phosphatidylinositol-glycan biosynthesis class O protein) (PIG-O),PIGO UNQ632/PRO1249,Homo sapiens (Human),1089
7633,ZEB2,,CCDC107,Q8WV48,CC107_HUMAN,reviewed,Coiled-coil domain-containing protein 107,CCDC107 PSEC0222,Homo sapiens (Human),283
7634,ZEB2,,CCDC107,X6R9Y9,X6R9Y9_HUMAN,unreviewed,Coiled-coil domain-containing protein 107,CCDC107 MGC31967 hCG_1748316,Homo sapiens (Human),137
7635,ZEB2,,TPM2,A0A2R8Y6A3,A0A2R8Y6A3_HUMAN,unreviewed,Tropomyosin beta chain (Fragment),TPM2,Homo sapiens (Human),133
7636,ZEB2,,TPM2,A7XZE4,A7XZE4_HUMAN,unreviewed,Beta tropomyosin isoform (Tropomyosin beta chain),TPM2 TPM2b,Homo sapiens (Human),284
7637,ZEB2,,TPM2,D3DRP0,D3DRP0_HUMAN,unreviewed,"Tropomyosin 2 (Beta), isoform CRA_c",TPM2 hCG_37569,Homo sapiens (Human),189
7638,ZEB2,,TPM2,P07951,TPM2_HUMAN,reviewed,Tropomyosin beta chain (Beta-tropomyosin) (Tropomyosin-2),TPM2 TMSB,Homo sapiens (Human),284
7639,ZEB2,,TPM2,Q5TCU3,Q5TCU3_HUMAN,unreviewed,Tropomyosin beta chain,TPM2,Homo sapiens (Human),284
7640,ZEB2,,TPM2,U3KQK2,U3KQK2_HUMAN,unreviewed,Tropomyosin beta chain (Fragment),TPM2,Homo sapiens (Human),111
7641,ZEB2,,GBA2,A0A0A0MRV1,A0A0A0MRV1_HUMAN,unreviewed,Non-lysosomal glucosylceramidase,GBA2,Homo sapiens (Human),172
7642,ZEB2,,GBA2,Q9HCG7,GBA2_HUMAN,reviewed,Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45) (Beta-glucocerebrosidase 2) (Beta-glucosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase GBA2) (EC 3.2.1.104) (Glucosylceramidase 2),GBA2 KIAA1605 SPG46 AD035,Homo sapiens (Human),927
7643,ZEB2,,NPR2,A6NJF2,A6NJF2_HUMAN,unreviewed,Natriuretic peptide receptor B/guanylate cyclase B (Atrionatriuretic peptide receptor B) variant 3,NPR2,Homo sapiens (Human),265
7644,ZEB2,,NPR2,H7C056,H7C056_HUMAN,unreviewed,Atrial natriuretic peptide receptor 2 (Fragment),NPR2,Homo sapiens (Human),164
7645,ZEB2,,NPR2,H7C1A1,H7C1A1_HUMAN,unreviewed,Atrial natriuretic peptide receptor 2 (Fragment),NPR2,Homo sapiens (Human),275
7646,ZEB2,,NPR2,H7C1X0,H7C1X0_HUMAN,unreviewed,Atrial natriuretic peptide receptor 2 (Fragment),NPR2,Homo sapiens (Human),76
7647,ZEB2,,NPR2,P20594,ANPRB_HUMAN,reviewed,Atrial natriuretic peptide receptor 2 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type B) (ANP-B) (ANPR-B) (NPR-B) (Guanylate cyclase B) (GC-B),NPR2 ANPRB,Homo sapiens (Human),1047
7648,ZEB2,,GNE,Q6QNY5,Q6QNY5_HUMAN,unreviewed,UDP-N-acetylglucosamine-2-epimerase / N-acetylmannosamine kinase,GNE,Homo sapiens (Human),722
7649,ZEB2,,GNE,Q6QNY6,Q6QNY6_HUMAN,unreviewed,UDP-N-acetylglucosamine-2-epimerase / N-acetylmannosamine kinase,GNE,Homo sapiens (Human),722
7650,ZEB2,,GNE,Q6QNY7,Q6QNY7_HUMAN,unreviewed,UDP-N-acetylglucosamine-2-epimerase / N-acetylmannosamine kinase,GNE,Homo sapiens (Human),722
7651,ZEB2,,GNE,Q9Y223,GLCNE_HUMAN,reviewed,Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase (UDP-GlcNAc-2-epimerase/ManAc kinase) [Includes: UDP-N-acetylglucosamine 2-epimerase (hydrolyzing) (EC 3.2.1.183) (UDP-GlcNAc-2-epimerase) (Uridine diphosphate-N-acetylglucosamine-2-epimerase); N-acetylmannosamine kinase (EC 2.7.1.60) (ManAc kinase)],GNE GLCNE,Homo sapiens (Human),722
7652,ZEB2,,GRHPR,Q5M7Z5,Q5M7Z5_HUMAN,unreviewed,GRHPR protein (Fragment),GRHPR,Homo sapiens (Human),341
7653,ZEB2,,GRHPR,Q9UBQ7,GRHPR_HUMAN,reviewed,Glyoxylate reductase/hydroxypyruvate reductase (EC 1.1.1.79) (EC 1.1.1.81),GRHPR GLXR MSTP035,Homo sapiens (Human),328
7654,ZEB2,,GRHPR,U3KQ56,U3KQ56_HUMAN,unreviewed,Glyoxylate reductase/hydroxypyruvate reductase,GRHPR,Homo sapiens (Human),358
7655,ZEB2,,EXOSC3,Q9NQT5,EXOS3_HUMAN,reviewed,Exosome complex component RRP40 (Exosome component 3) (Ribosomal RNA-processing protein 40) (p10),EXOSC3 RRP40 CGI-102,Homo sapiens (Human),275
7656,ZEB2,,FXN,A0A0S2Z3G4,A0A0S2Z3G4_HUMAN,unreviewed,"Frataxin isoform 1 (Frataxin, isoform CRA_a) (Fragment)",FXN hCG_2042989,Homo sapiens (Human),210
7657,ZEB2,,FXN,A0A0S2Z3Q8,A0A0S2Z3Q8_HUMAN,unreviewed,"Frataxin isoform 3 (Frataxin, mitochondrial)",FXN,Homo sapiens (Human),91
7658,ZEB2,,FXN,C9JAX1,C9JAX1_HUMAN,unreviewed,"Frataxin, mitochondrial",FXN,Homo sapiens (Human),135
7659,ZEB2,,FXN,Q16595,FRDA_HUMAN,reviewed,"Frataxin, mitochondrial (EC 1.16.3.1) (Friedreich ataxia protein) (Fxn) [Cleaved into: Frataxin intermediate form (i-FXN); Frataxin(56-210) (m56-FXN); Frataxin(78-210) (d-FXN) (m78-FXN); Frataxin mature form (Frataxin(81-210)) (m81-FXN)]",FXN FRDA X25,Homo sapiens (Human),210
7660,ZEB2,,TJP2,A0A024R225,A0A024R225_HUMAN,unreviewed,"Tight junction protein 2 (Zona occludens 2), isoform CRA_c",TJP2 hCG_30538,Homo sapiens (Human),1043
7661,ZEB2,,TJP2,A0A024R233,A0A024R233_HUMAN,unreviewed,"Tight junction protein 2 (Zona occludens 2), isoform CRA_a",TJP2 hCG_30538,Homo sapiens (Human),1190
7662,ZEB2,,TJP2,A0A1B0GTW1,A0A1B0GTW1_HUMAN,unreviewed,Tight junction protein ZO-2,TJP2,Homo sapiens (Human),1249
7663,ZEB2,,TJP2,A0A3B3IRI3,A0A3B3IRI3_HUMAN,unreviewed,Tight junction protein ZO-2,TJP2,Homo sapiens (Human),1128
7664,ZEB2,,TJP2,A0A3B3IRV6,A0A3B3IRV6_HUMAN,unreviewed,Tight junction protein ZO-2 (Fragment),TJP2,Homo sapiens (Human),851
7665,ZEB2,,TJP2,A0A3B3IS03,A0A3B3IS03_HUMAN,unreviewed,Tight junction protein ZO-2 (Fragment),TJP2,Homo sapiens (Human),652
7666,ZEB2,,TJP2,A0A3B3ISF1,A0A3B3ISF1_HUMAN,unreviewed,Tight junction protein ZO-2,TJP2,Homo sapiens (Human),989
7667,ZEB2,,TJP2,A0A3B3ISZ5,A0A3B3ISZ5_HUMAN,unreviewed,Tight junction protein ZO-2,TJP2,Homo sapiens (Human),1099
7668,ORC4,,TJP2,A0A3B3IT83,A0A3B3IT83_HUMAN,unreviewed,Tight junction protein ZO-2 (Fragment),TJP2,Homo sapiens (Human),621
7669,ORC4,,TJP2,A0A3B3ITE1,A0A3B3ITE1_HUMAN,unreviewed,Tight junction protein ZO-2 (Fragment),TJP2,Homo sapiens (Human),1191
7670,ORC4,,TJP2,A0A3B3IU26,A0A3B3IU26_HUMAN,unreviewed,Tight junction protein ZO-2 (Fragment),TJP2,Homo sapiens (Human),156
7671,ORC4,,TJP2,A0A3B3IU51,A0A3B3IU51_HUMAN,unreviewed,Tight junction protein ZO-2,TJP2,Homo sapiens (Human),1047
7672,MBD5,,TJP2,B1AN86,B1AN86_HUMAN,unreviewed,Tight junction protein ZO-2 (Fragment),TJP2,Homo sapiens (Human),161
7673,MBD5,,TJP2,L8EAC1,L8EAC1_HUMAN,unreviewed,Alternative protein TJP2,TJP2,Homo sapiens (Human),84
7674,MBD5,,TJP2,Q9UDY2,ZO2_HUMAN,reviewed,Tight junction protein ZO-2 (Tight junction protein 2) (Zona occludens protein 2) (Zonula occludens protein 2),TJP2 X104 ZO2,Homo sapiens (Human),1190
7675,MBD5,,TJP2,U3KQJ2,U3KQJ2_HUMAN,unreviewed,Tight junction protein ZO-2 (Fragment),TJP2,Homo sapiens (Human),134
7676,MBD5,,TMC1,A0A2R8Y434,A0A2R8Y434_HUMAN,unreviewed,Transmembrane channel-like protein (Fragment),TMC1,Homo sapiens (Human),627
7677,MBD5,,TMC1,A0A2R8YDA3,A0A2R8YDA3_HUMAN,unreviewed,Transmembrane channel-like protein (Fragment),TMC1,Homo sapiens (Human),688
7678,MBD5,,TMC1,A0A2R8YDJ2,A0A2R8YDJ2_HUMAN,unreviewed,Transmembrane channel-like protein (Fragment),TMC1,Homo sapiens (Human),129
7679,MBD5,,TMC1,A0A2R8YDK2,A0A2R8YDK2_HUMAN,unreviewed,Transmembrane channel-like protein,TMC1,Homo sapiens (Human),422
7680,MBD5,,TMC1,A0A2R8YGM2,A0A2R8YGM2_HUMAN,unreviewed,Transmembrane channel-like protein,TMC1,Homo sapiens (Human),441
7681,MBD5,,TMC1,A0A494C0T8,A0A494C0T8_HUMAN,unreviewed,Transmembrane channel-like protein,TMC1,Homo sapiens (Human),636
7682,MBD5,,TMC1,A4FU59,A4FU59_HUMAN,unreviewed,Transmembrane channel-like protein (Fragment),TMC1,Homo sapiens (Human),554
7683,MBD5,,TMC1,A4FUA6,A4FUA6_HUMAN,unreviewed,Transmembrane channel-like protein (Fragment),TMC1,Homo sapiens (Human),740
7684,MBD5,,TMC1,A5D8Y1,A5D8Y1_HUMAN,unreviewed,Transmembrane channel-like protein (Fragment),TMC1,Homo sapiens (Human),739
7685,MBD5,,TMC1,Q3MI88,Q3MI88_HUMAN,unreviewed,Transmembrane channel-like protein (Fragment),TMC1,Homo sapiens (Human),727
7686,MBD5,,TMC1,Q8TDI8,TMC1_HUMAN,reviewed,Transmembrane channel-like protein 1 (Transmembrane cochlear-expressed protein 1),TMC1,Homo sapiens (Human),760
7687,MBD5,,TRPM6,Q96LV9,Q96LV9_HUMAN,unreviewed,"Transient receptor potential cation channel subfamily M member 6 (Transient receptor potential cation channel, subfamily M, member 6, isoform CRA_j) (cDNA FLJ25019 fis, clone CBL01642)",TRPM6 hCG_1984503,Homo sapiens (Human),303
7688,MBD5,,TRPM6,Q9BX84,TRPM6_HUMAN,reviewed,Transient receptor potential cation channel subfamily M member 6 (EC 2.7.11.1) (Channel kinase 2) (Melastatin-related TRP cation channel 6),TRPM6 CHAK2,Homo sapiens (Human),2022
7689,MBD5,,VPS13A,A0A024R223,A0A024R223_HUMAN,unreviewed,"Vacuolar protein sorting 13A (Yeast), isoform CRA_c",VPS13A hCG_1984861,Homo sapiens (Human),2986
7690,MBD5,,VPS13A,A0A024R238,A0A024R238_HUMAN,unreviewed,"Vacuolar protein sorting 13A (Yeast), isoform CRA_a",VPS13A hCG_1984861,Homo sapiens (Human),2995
7691,MBD5,,VPS13A,H0Y7P8,H0Y7P8_HUMAN,unreviewed,Vacuolar protein sorting-associated protein 13A (Fragment),VPS13A,Homo sapiens (Human),383
7692,MBD5,,VPS13A,H0YF78,H0YF78_HUMAN,unreviewed,Vacuolar protein sorting-associated protein 13A (Fragment),VPS13A,Homo sapiens (Human),177
7693,MBD5,,VPS13A,H0YG53,H0YG53_HUMAN,unreviewed,Vacuolar protein sorting-associated protein 13A (Fragment),VPS13A,Homo sapiens (Human),41
